timestamp,vessel_id,vessel_size_teu,berth_id,vessel_type,eta_timestamp,ata_timestamp,departure_timestamp,vessel_status,containers_to_discharge,containers_to_load,discharge_rate_cph,cranes_assigned,yard_congestion_level,customs_hold_flag,weather_delay_factor,operations_active,remaining_containers
2024-01-07 17:45:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.1345077795273671,0,0.11414079268246521,0,11586
2024-01-07 17:45:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.11014641892404008,0,0.234326147411474,1,0
2024-01-07 17:45:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.2535946460160424,0,0.11627018662381959,1,0
2024-01-07 18:00:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.19407337115867745,0,0.2924023479462546,1,0
2024-01-07 18:00:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.09788481534793156,0,0.12082439562925697,0,11586
2024-01-07 18:00:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.11598981982533439,0,0.1863276160307003,1,0
2024-01-07 18:00:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.1571674770406882,0,0.1432422639010088,1,0
2024-01-07 18:15:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.2157784740214816,0,0.3296713736745607,1,0
2024-01-07 18:15:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.10177937359761027,0,0.1670022179981688,0,11586
2024-01-07 18:15:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.01606278906484644,0,0.2380403970575116,1,0
2024-01-07 18:15:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.19858056326770163,0,0.13049359890153517,1,0
2024-01-07 18:30:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.277133798350121,0,0.2914645673257615,1,0
2024-01-07 18:30:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.1588352872155543,0,0.10137375397309067,0,11586
2024-01-07 18:30:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.036562992632860655,0,0.20968218783690262,1,0
2024-01-07 18:30:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.297006304431527,0,0.10763445271437182,1,0
2024-01-07 18:45:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.2482803252754652,0,0.3279840014512991,1,0
2024-01-07 18:45:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.05255486956446484,0,0.19120096854448987,0,11586
2024-01-07 18:45:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.011083387122350755,0,0.21718146354813272,1,0
2024-01-07 18:45:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.13054442396796911,0,0.07101531314632954,1,0
2024-01-07 19:00:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.3737342917084837,0,0.32122632400190826,1,0
2024-01-07 19:00:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.24021170680807513,0,0.1294186794348589,0,11586
2024-01-07 19:00:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.0,0,0.18866710668408515,1,0
2024-01-07 19:00:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.22652130421028902,0,0.13071102631307624,1,0
2024-01-07 19:15:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.378243084341244,0,0.28436570049112075,1,0
2024-01-07 19:15:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.22595865379513755,0,0.17642787219617956,0,11586
2024-01-07 19:15:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.08718511712588108,0,0.22598466247685162,1,0
2024-01-07 19:15:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.19051910217249374,0,0.08245085547611665,1,0
2024-01-07 19:30:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.2549430542968494,0,0.26066137451625393,1,0
2024-01-07 19:30:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.18434660491850327,0,0.14845739835395538,0,11586
2024-01-07 19:30:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.0,0,0.2436565893613519,1,0
2024-01-07 19:30:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.2624483779964444,0,0.0725098320772348,1,0
2024-01-07 19:45:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.38842116090215817,0,0.32881754114372874,1,0
2024-01-07 19:45:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.2332339469619837,0,0.17223777555791825,0,11586
2024-01-07 19:45:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.1281650281189488,0,0.18931574630017448,1,0
2024-01-07 19:45:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.166479952784771,0,0.06658249236707939,1,0
2024-01-07 20:00:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.32869191145835325,0,0.2517288925359249,1,0
2024-01-07 20:00:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.1673776218064927,0,0.17655889041154132,0,11586
2024-01-07 20:00:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.04386966532928856,0,0.21563929626861134,1,0
2024-01-07 20:00:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.21105552723034965,0,0.1308716010819337,1,0
2024-01-07 20:15:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.3048170402113486,0,0.2864723274481898,1,0
2024-01-07 20:15:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.23095847269518807,0,0.10273085566736595,0,11586
2024-01-07 20:15:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.05165187238461165,0,0.2327606202227353,1,0
2024-01-07 20:15:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.2179265904391349,0,0.12277909645111178,1,0
2024-01-07 20:30:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.38012518709601284,0,0.2720955817198199,1,0
2024-01-07 20:30:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.2210088572758152,0,0.12676963755041246,0,11586
2024-01-07 20:30:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.0,0,0.22634664840359187,1,0
2024-01-07 20:30:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.30890105437698756,0,0.07518504673998179,1,0
2024-01-07 20:45:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.28186933031270556,0,0.3319912667029132,1,0
2024-01-07 20:45:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.11408388643817541,0,0.14723266928798273,0,11586
2024-01-07 20:45:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.027317740775234675,0,0.2260257603132523,1,0
2024-01-07 20:45:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.22900584194249557,0,0.07561744476531233,1,0
2024-01-07 21:00:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.2613051307898454,0,0.29699409222752426,1,0
2024-01-07 21:00:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.1681740815329675,0,0.11648264913815572,0,11586
2024-01-07 21:00:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.06907643020230932,0,0.16635013467006227,1,0
2024-01-07 21:00:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.3072932669843588,0,0.10462723023009438,1,0
2024-01-07 21:15:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.24535559160595855,0,0.29452594878662886,1,0
2024-01-07 21:15:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.13466016060678765,0,0.12852505527347957,0,11586
2024-01-07 21:15:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.09511195540587382,0,0.1534870971536211,1,0
2024-01-07 21:15:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.26407339444063327,0,0.09210737630476934,1,0
2024-01-07 21:30:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.24040493456129974,0,0.3074296282315341,1,0
2024-01-07 21:30:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,incoming,6573,5013,170,5,0.11032858804685816,0,0.09842175711849518,0,11586
2024-01-07 21:30:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.08085632099058847,0,0.17790687869805036,1,0
2024-01-07 21:30:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.16356055314669773,0,0.04828349662111575,1,0
2024-01-07 21:45:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.298630409711353,0,0.26395506326524804,1,0
2024-01-07 21:45:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.1500001724282588,0,0.09882105995338555,1,11573
2024-01-07 21:45:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.06539522224753193,0,0.23009550525366185,1,0
2024-01-07 21:45:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.1621057359085732,0,0.08041816795742951,1,0
2024-01-07 22:00:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.3821103668737278,0,0.3002762936682714,1,0
2024-01-07 22:00:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.1998852527478368,0,0.16674296841141384,1,11518
2024-01-07 22:00:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.0,0,0.24947382672107038,1,0
2024-01-07 22:00:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.20116002682145095,0,0.12964183854042127,1,0
2024-01-07 22:15:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.3214446787615409,0,0.28629850009188706,1,0
2024-01-07 22:15:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.1087492832283745,0,0.1410130285850758,1,11420
2024-01-07 22:15:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.000915854206239762,0,0.24054912090031105,1,0
2024-01-07 22:15:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.22707849386024478,0,0.13934042079020886,1,0
2024-01-07 22:30:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.31063982997627126,0,0.2694669174324778,1,0
2024-01-07 22:30:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.22784351764590519,0,0.11699548686936477,1,11280
2024-01-07 22:30:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.0034006719899837556,0,0.19691755134622252,1,0
2024-01-07 22:30:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.1891394142536718,0,0.06447050749815059,1,0
2024-01-07 22:45:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.3252112511361457,0,0.311264351762341,1,0
2024-01-07 22:45:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.10099231667782149,0,0.14246557081191263,1,11097
2024-01-07 22:45:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.0,0,0.1601920804176085,1,0
2024-01-07 22:45:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.26740156805203863,0,0.04680030158236662,1,0
2024-01-07 23:00:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.38065061864427074,0,0.25365528430998235,1,0
2024-01-07 23:00:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.06686318475952052,0,0.17435636013700206,1,10872
2024-01-07 23:00:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.0,0,0.21100289893338742,1,0
2024-01-07 23:00:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.15692885843215051,0,0.13327569835511457,1,0
2024-01-07 23:15:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.26844864836009197,0,0.31897777521848003,1,0
2024-01-07 23:15:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.15152220746485123,0,0.09885188552166764,1,10604
2024-01-07 23:15:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.006257294076337211,0,0.21190350871632202,1,0
2024-01-07 23:15:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.2930816957229312,0,0.10261566336538887,1,0
2024-01-07 23:30:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.35798778943576604,0,0.2792537324181703,1,0
2024-01-07 23:30:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.19184258036603313,0,0.111468944462589,1,10294
2024-01-07 23:30:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.13938475074982776,0,0.15964228831447866,1,0
2024-01-07 23:30:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.2714871386303054,0,0.05061322171470132,1,0
2024-01-07 23:45:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.2973387587571511,0,0.3028082881004313,1,0
2024-01-07 23:45:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.10999268007709856,0,0.17994819215441268,1,9941
2024-01-07 23:45:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.098290001816271,0,0.15284067247022587,1,0
2024-01-07 23:45:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,berthed,3606,4475,163,5,0.11932501550857989,0,0.0922214322793195,1,0
2024-01-08 00:00:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.35371812374291667,0,0.3023509267825376,1,0
2024-01-08 00:00:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.054029801591151436,0,0.15102321183546302,1,9546
2024-01-08 00:00:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.00024169006867047482,0,0.19155287318254627,1,0
2024-01-08 00:00:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,departed,3606,4475,163,5,0.15549517542749508,0,0.06708534971771225,0,0
2024-01-08 00:15:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.3534073865471311,0,0.2872615806274991,1,0
2024-01-08 00:15:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.17055840377330647,0,0.1762529922088143,1,9108
2024-01-08 00:15:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.0,0,0.22098028265176872,1,0
2024-01-08 00:15:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,departed,3606,4475,163,5,0.15112627205999477,0,0.07488488411082493,0,0
2024-01-08 00:30:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.29421785862791505,0,0.26916513142143056,1,0
2024-01-08 00:30:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.22756519381170504,0,0.1692645787253662,1,8628
2024-01-08 00:30:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.045743836067145674,0,0.2306300283343392,1,0
2024-01-08 00:30:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,departed,3606,4475,163,5,0.1645521022651399,0,0.09222346694453307,0,0
2024-01-08 00:45:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.3629423507231405,0,0.2870518093510343,1,0
2024-01-08 00:45:00,VSL_0050,17264,BERTH_05,ULCV,2024-01-07 20:45:00,2024-01-07 21:40:15.921439,2024-01-10 12:57:18.004230,berthed,6573,5013,170,5,0.07146936772556724,0,0.14183891231177947,1,8105
2024-01-08 00:45:00,VSL_0053,2298,BERTH_05,PANAMAX,2024-01-07 09:15:00,2024-01-07 09:57:52.017784,2024-01-09 11:08:23.816554,berthed,820,605,96,3,0.05283905978229189,0,0.20933970493697585,1,0
2024-01-08 00:45:00,VSL_0059,12083,BERTH_01,NEW_PANAMAX,2024-01-06 11:30:00,2024-01-06 14:08:19.354572,2024-01-07 23:56:44.586651,departed,3606,4475,163,5,0.12903418777469916,0,0.05997338203793175,0,0
2024-01-08 01:00:00,VSL_0026,15090,BERTH_02,ULCV,2024-01-05 10:15:00,2024-01-05 15:16:46.806746,2024-01-08 09:02:47.838167,berthed,4489,5045,148,5,0.33866899861918354,0,0.2574610083208067,1,0
